source_file,issuer,ticker,reporting_person,date_earliest_transaction,tenb5_1_checked,security_title,transaction_date,transaction_code,code_v_flag,shares_amount,action_A_or_D,price,owned_after,ownership_form,indirect_nature,parse_error
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,2024-06-21,S (4),,48416.0,D,,,D,,
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,2024-06-21,S (4),,21930.0,D,,,D,,
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,2024-06-21,S (4),,11941.0,D,,,D,,
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,2024-06-21,S (4),,7529.0,D,,,D,,
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,2024-06-21,S (4),,2800.0,D,,,D,,
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,,,,,,,,I,By Limited Liability Company (11),
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,,,,,,,,I,By immediate family member 1,
wk-form4_1719014702.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-19,True,Common,,,,,,,,I,By immediate family member 2,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-19,F,,,D,135.58,,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,822.0,D,,80934173.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,7454.0,D,,80926719.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,19931.0,D,,80906788.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,15265.0,D,,80891523.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,5555.0,D,,80885968.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,1751.0,D,,80884217.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,1462.0,D,,80882755.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,4299.0,D,,80878456.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,8902.0,D,,80869554.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,25498.0,D,,80844056.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,20837.0,D,,80823219.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-20,S (3),,8224.0,D,,80814995.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,899.0,D,,80814096.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,14073.0,D,,80800023.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,56631.0,D,,80743392.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,23763.0,D,,80719629.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,13343.0,D,,80706286.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,9538.0,D,,80696748.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,S (3),,1753.0,D,,80694995.0,D,,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,2024-06-21,G,,445000.0,D,,604387280.0,I,By Trust (24),
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,,,,,,,49489560.0,I,By Partnership (25),
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (26),
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (27),
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1719015161.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-19,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,12159.0,D,,80682836.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,30307.0,D,,80652529.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,36169.0,D,,80616360.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,9324.0,D,,80607036.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,13952.0,D,,80593084.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,16885.0,D,,80576199.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-24,S (1),,1204.0,D,,80574995.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,1948.0,D,,80573047.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,8194.0,D,,80564853.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,29021.0,D,,80535832.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,11089.0,D,,80524743.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,9228.0,D,,80515515.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,35500.0,D,,80480015.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,19266.0,D,,80460749.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,2024-06-25,S (1),,5754.0,D,,80454995.0,D,,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,,,,,,,604387280.0,I,By Trust (15),
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,,,,,,,49489560.0,I,By Partnership (16),
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (17),
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (18),
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1719432474.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-24,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,12864.0,D,,5275998.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,24506.0,D,,5251492.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,28778.0,D,,5222714.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,6670.0,D,,5216044.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,13538.0,D,,5202506.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,13044.0,D,,5189462.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-24,S (1),,600.0,D,,5188862.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,3001.0,D,,5185861.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,10964.0,D,,5174897.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,25560.0,D,,5149337.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,2850.0,D,,5146487.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,16435.0,D,,5130052.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,30430.0,D,,5099622.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,10660.0,D,,5088962.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,2024-06-25,S (1),,100.0,D,,5088862.0,D,,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,,,,,,,767680.0,I,By Limited Liability Company (17),
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,,,,,,,4000.0,I,By immediate family member 1,
wk-form4_1719432548.xml,NVIDIA CORP,NVDA,Kress Colette,2024-06-24,True,Common,,,,,,,4000.0,I,By immediate family member 2,
wk-form4_1719432776.xml,,,,,,,,,,,,,,,,no Table I rows found
wk-form4_1719432832.xml,,,,,,,,,,,,,,,,no Table I rows found
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,1560.0,D,,80453435.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,45036.0,D,,80408399.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,24385.0,D,,80384014.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,17263.0,D,,80366751.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,18657.0,D,,80348094.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,12699.0,D,,80335395.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-26,S (1),,400.0,D,,80334995.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-27,S (1),,200.0,D,,80334795.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-27,S (1),,30811.0,D,,80303984.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-27,S (1),,75300.0,D,,80228684.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-27,S (1),,12602.0,D,,80216082.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,2024-06-27,S (1),,1087.0,D,,80214995.0,D,,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,,,,,,,604387280.0,I,By Trust (13),
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,,,,,,,49489560.0,I,By Partnership (14),
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (15),
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (16),
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1719606038.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-26,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1719866794.xml,NVIDIA CORP,NVDA,Dabiri John,2024-06-27,False,Common,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866860.xml,NVIDIA CORP,NVDA,HUDSON DAWN E,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866883.xml,NVIDIA CORP,NVDA,Drell Persis,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,260768.0,D,,
wk-form4_1719866883.xml,NVIDIA CORP,NVDA,Drell Persis,2024-06-27,False,Common Stock,,,,,,,19060.0,I,The Welch-Drell 2009 Revocable Trust (2),
wk-form4_1719866901.xml,NVIDIA CORP,NVDA,LORA MELISSA,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866916.xml,NVIDIA CORP,NVDA,BURGESS ROBERT K,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866941.xml,NVIDIA CORP,NVDA,Neal Stephen C,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866941.xml,NVIDIA CORP,NVDA,Neal Stephen C,2024-06-27,False,Common Stock,,,,,,,,I,The Neal/Rhyu Revocable Trust dated 5/02/2017 (3),
wk-form4_1719866941.xml,NVIDIA CORP,NVDA,Neal Stephen C,2024-06-27,False,Common Stock,,,,,,,,I,2013 Stephen C. Neal Revocable Trust (4),
wk-form4_1719866947.xml,NVIDIA CORP,NVDA,SEAWELL A BROOKE,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866947.xml,NVIDIA CORP,NVDA,SEAWELL A BROOKE,2024-06-27,False,Common Stock,,,,,,,,I,By Trust (3),
wk-form4_1719866971.xml,NVIDIA CORP,NVDA,Shah Aarti S.,2024-06-27,False,Common,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719866995.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,12920618.0,D,,
wk-form4_1719866995.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-06-27,False,Common Stock,,,,,,,17251950.0,I,By the Envy Trust (2),
wk-form4_1719866995.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-06-27,False,Common Stock,,,,,,,9526240.0,I,By Trust (3),
wk-form4_1719867001.xml,NVIDIA CORP,NVDA,JONES HARVEY C,2024-06-27,False,Common Stock,2024-06-27,A,,2088.0,A,,,D,,
wk-form4_1719867001.xml,NVIDIA CORP,NVDA,JONES HARVEY C,2024-06-27,False,Common Stock,,,,,,,,I,H.C. Jones Living Trust (3),
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-06-28,S (1),,550.0,D,,80214445.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-06-28,S (1),,20330.0,D,,80194115.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-06-28,S (1),,45629.0,D,,80148486.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-06-28,S (1),,20877.0,D,,80127609.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-06-28,S (1),,25041.0,D,,80102568.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-06-28,S (1),,7573.0,D,,80094995.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,200.0,D,,80094795.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,5973.0,D,,80088822.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,11226.0,D,,80077596.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,20311.0,D,,80057285.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,13949.0,D,,80043336.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,37339.0,D,,80005997.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,2024-07-01,S (1),,31002.0,D,,79974995.0,D,,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,,,,,,,604387280.0,I,By Trust (15),
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,,,,,,,49489560.0,I,By Partnership (16),
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (17),
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (18),
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1719958122.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-06-28,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-02,S (1),,37998.0,D,,79936997.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-02,S (1),,75208.0,D,,79861789.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-02,S (1),,6794.0,D,,79854995.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,12485.0,D,,79842510.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,48562.0,D,,79793948.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,3306.0,D,,79790642.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,4195.0,D,,79786447.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,15243.0,D,,79771204.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,7260.0,D,,79763944.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,26322.0,D,,79737622.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,2024-07-03,S (1),,2627.0,D,,79734995.0,D,,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,,,,,,,604387280.0,I,By Trust (13),
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,,,,,,,49489560.0,I,By Partnership (14),
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (15),
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (16),
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1720210803.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-02,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-05,S (1),,1061.0,D,,79733934.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-05,S (1),,48981.0,D,,79684953.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-05,S (1),,64455.0,D,,79620498.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-05,S (1),,5503.0,D,,79614995.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-08,S (1),,23016.0,D,,79591979.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-08,S (1),,72615.0,D,,79519364.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-08,S (1),,15716.0,D,,79503648.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,2024-07-08,S (1),,8653.0,D,,79494995.0,D,,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,,,,,,,604387280.0,I,By Trust (10),
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,,,,,,,49489560.0,I,By Partnership (11),
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,,,,,,,22280000.0,I,By Irrevocable Trust (12),
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,,,,,,,50078000.0,I,By Irrevocable Remainder Trust (13),
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,,,,,,,29684280.0,I,The Lori Lynn Huang 2016 Annuity Trust II Agreement,
wk-form4_1720556648.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-05,True,Common Stock,,,,,,,29684280.0,I,The Jen-Hsun Huang 2016 Annuity Trust II Agreement,
wk-form4_1720729640.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-09,False,Common Stock,2024-07-09,S,,316092.0,D,,9210148.0,I,By Trust (2),
wk-form4_1720729640.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-09,False,Common Stock,2024-07-09,S,,68908.0,D,,9141240.0,I,By Trust (2),
wk-form4_1720729640.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-09,False,Common Stock,2024-07-10,S,,400000.0,D,,8741240.0,I,By Trust (2),
wk-form4_1720729640.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-09,False,Common Stock,,,,,,,17251950.0,I,By the Envy Trust (5),
wk-form4_1720729640.xml,NVIDIA CORP,NVDA,STEVENS MARK A,2024-07-09,False,Common Stock,,,,,,,12920618.0,D,,
wk-form4_1720729708.xml,NVIDIA CORP,NVDA,HUANG JEN HSUN,2024-07-09,True,Common Stock,2024-07-09,S (1),,325.0,D,,79494670.0,D,,
